results/sentiment_model
Score,0.8648494602025079
Precision,0.47302642893997593
Recall,0.7398672883787661
F1 score,0.5770938975345341
Confusion matrix
69134,9192
2901,8251
Coefficients
0.07245521275292482,1.6036314428292662,-0.10002306812459742,0.27670726793920364,-0.05934326922850165,-0.05760729852148456,-0.011534582169318484,-0.06478824796568688,
