results/baseline_model
Score,0.8633965891057019
Precision,0.4645989795333372
Recall,0.7375318529304696
F1 score,0.5700819527980022
Confusion matrix
69151,9339
2884,8104
Coefficients
0.07532356680785271,1.6139939249776625,-0.09842579919307833,0.28097779110315535,
